example_id,class_str,pred_class_str,example_type,orig_row_idx,numark,pixel_id,NBR_1997_1998,NBR_1999_2000,NBR_2001_2002,NBR_2003_2004,NBR_2005_2006,NBR_2007_2008,NBR_2009_2010,NBR_2011_2012,NBR_2013_2014,NBR_2015_2016,NDMI_1997_1998,NDMI_1999_2000,NDMI_2001_2002,NDMI_2003_2004,NDMI_2005_2006,NDMI_2007_2008,NDMI_2009_2010,NDMI_2011_2012,NDMI_2013_2014,NDMI_2015_2016,NDVI_1997_1998,NDVI_1999_2000,NDVI_2001_2002,NDVI_2003_2004,NDVI_2005_2006,NDVI_2007_2008,NDVI_2009_2010,NDVI_2011_2012,NDVI_2013_2014,NDVI_2015_2016,NIR_1997_1998,NIR_1999_2000,NIR_2001_2002,NIR_2003_2004,NIR_2005_2006,NIR_2007_2008,NIR_2009_2010,NIR_2011_2012,NIR_2013_2014,NIR_2015_2016,SWIR1_1997_1998,SWIR1_1999_2000,SWIR1_2001_2002,SWIR1_2003_2004,SWIR1_2005_2006,SWIR1_2007_2008,SWIR1_2009_2010,SWIR1_2011_2012,SWIR1_2013_2014,SWIR1_2015_2016,SWIR2_1997_1998,SWIR2_1999_2000,SWIR2_2001_2002,SWIR2_2003_2004,SWIR2_2005_2006,SWIR2_2007_2008,SWIR2_2009_2010,SWIR2_2011_2012,SWIR2_2013_2014,SWIR2_2015_2016,prob_true,prob_pred,prob_shrubs_to_trees,prob_stable_shrubs,prob_stable_trees,prob_stable_wetland,prob_wetland_to_woody
stable_trees_false_positive_27,stable_trees,shrubs_to_trees,false_positive,33202,FF80,198000002910,-0.3803179,0.49033102,0.2811842,0.21584654,0.5980355,0.3217494,0.3413445,0.13020843,0.43523023,0.6415806,-0.5668258,0.3355974,0.35264105,0.22990303,0.63701767,0.40265605,0.254091,-0.53230417,0.41205475,0.6127954,-0.57565796,0.2363153,0.03632389,0.19710734,0.37666908,0.09141871,0.28737113,0.03870455,0.24552862,0.36210257,-0.5636671,-0.016291734,-0.70419055,-0.3133104,-0.19226561,-0.47607064,-0.0280246,-0.6540573,-0.11899061,-0.4132615,-0.20886047,-0.32269704,-0.71903616,-0.5695524,-0.73154634,-0.6272336,-0.2223589,-0.3650298,-0.3984794,-0.8701146,0.06363885,-0.50256133,-0.8777599,-0.7138144,-0.91411966,-0.8502099,-0.61986065,-0.50094527,-0.66519225,-0.9702813,0.020699318,0.95946705,0.95946705,0.012456549,0.020699318,0.00043995035,0.0069371616
stable_trees_false_positive_28,stable_trees,shrubs_to_trees,false_positive,37266,FF80,199000002911,-0.3803179,0.49033102,0.2811842,0.21584654,0.5980355,0.3217494,0.3413445,0.13020843,0.43523023,0.6415806,-0.5668258,0.3355974,0.35264105,0.22990303,0.63701767,0.40265605,0.254091,-0.53230417,0.41205475,0.6127954,-0.57565796,0.2363153,0.03632389,0.19710734,0.37666908,0.09141871,0.28737113,0.03870455,0.24552862,0.36210257,-0.5636671,-0.016291734,-0.70419055,-0.3133104,-0.19226561,-0.47607064,-0.0280246,-0.6540573,-0.11899061,-0.4132615,-0.20886047,-0.32269704,-0.71903616,-0.5695524,-0.73154634,-0.6272336,-0.2223589,-0.3650298,-0.3984794,-0.8701146,0.06363885,-0.50256133,-0.8777599,-0.7138144,-0.91411966,-0.8502099,-0.61986065,-0.50094527,-0.66519225,-0.9702813,0.020699318,0.95946705,0.95946705,0.012456549,0.020699318,0.00043995035,0.0069371616
stable_shrubs_false_positive_29,stable_shrubs,shrubs_to_trees,false_positive,40102,FP111,323000002965,-0.5363518,0.22120877,0.29183835,0.72529876,0.72713745,0.5596707,0.4273958,-0.2261901,0.5318369,0.5961513,-0.6464013,0.23397882,0.33991504,0.8893325,0.76075095,0.44971898,0.38460174,0.10692815,0.6806266,0.6461605,-0.7585436,0.15292849,-0.13125263,0.32174155,0.6976661,0.4095719,-0.15153645,-0.14179273,0.071048014,0.4422708,-0.17203896,0.15714218,-0.052005284,0.08690189,0.40327865,0.12497589,-0.024266174,-0.36837018,-0.11433759,-0.07670081,0.11441511,-0.26735047,-0.41864184,-0.6108196,-0.51049423,-0.4716703,-0.35140795,-0.33360732,-0.41315755,-0.5754732,0.26534742,-0.26148626,-0.49422717,-0.75076044,-0.6919352,-0.5849117,-0.21567512,-0.31275237,-0.50738126,-0.62394214,0.018031145,0.95905745,0.95905745,0.018031145,0.010555439,0.00020534698,0.012150719
stable_shrubs_correct_highconf_30,stable_shrubs,stable_shrubs,correct_highconf,27677,BP69,198000002515,-4.2619348,-4.7767677,-5.054959,-4.937939,-5.056792,-4.5795746,-6.6398997,-5.9626403,-5.4581347,-4.9472556,-3.7021768,-3.2834096,-4.1125417,-4.454223,-3.8998015,-3.893208,-6.6120844,-4.7795253,-5.0016923,-3.7593904,-2.4670122,-3.408285,-3.5144053,-3.7672186,-3.141827,-2.8585722,-4.37818,-3.2683327,-3.6432843,-3.982269,-0.5815563,-0.75381154,-0.893233,-1.3470113,-0.7049982,-0.93519723,-0.95179194,-0.5632496,-0.8367799,-0.8936767,2.9897196,2.6719935,2.7430506,1.3474655,3.3977766,3.4196143,2.2367635,3.2520063,2.7674856,1.8278995,6.3484874,5.627714,6.5562596,3.6581383,8.181918,7.8876047,5.0837326,7.204254,6.313642,4.359976,0.986868,0.986868,0.00031966224,0.986868,5.8936976e-06,0.012785753,2.0727306e-05
stable_shrubs_correct_highconf_31,stable_shrubs,stable_shrubs,correct_highconf,134557,BP69,197000002515,-4.2619348,-4.7767677,-5.054959,-4.937939,-5.056792,-4.5795746,-6.6398997,-5.9626403,-5.4581347,-4.9472556,-3.7021768,-3.2834096,-4.1125417,-4.454223,-3.8998015,-3.893208,-6.6120844,-4.7795253,-5.0016923,-3.7593904,-2.4670122,-3.408285,-3.5144053,-3.7672186,-3.141827,-2.8585722,-4.37818,-3.2683327,-3.6432843,-3.982269,-0.5815563,-0.75381154,-0.893233,-1.3470113,-0.7049982,-0.93519723,-0.95179194,-0.5632496,-0.8367799,-0.8936767,2.9897196,2.6719935,2.7430506,1.3474655,3.3977766,3.4196143,2.2367635,3.2520063,2.7674856,1.8278995,6.3484874,5.627714,6.5562596,3.6581383,8.181918,7.8876047,5.0837326,7.204254,6.313642,4.359976,0.986868,0.986868,0.00031966224,0.986868,5.8936976e-06,0.012785753,2.0727306e-05
stable_shrubs_correct_highconf_32,stable_shrubs,stable_shrubs,correct_highconf,35421,AZ71,212000002450,-4.102082,-5.1406236,-5.382581,-5.1109333,-3.8370125,-3.128021,-5.0838404,-5.563247,-6.147132,-4.3636613,-3.290887,-3.9565065,-4.600267,-4.65753,-2.94102,-2.5120134,-5.5542293,-5.0273447,-5.5241323,-3.498082,-2.0096543,-3.0223794,-3.3310475,-3.815987,-3.1791756,-2.4585423,-2.936758,-2.8731315,-3.4502304,-3.1925375,-0.32869023,-0.9172724,-1.3096162,-1.4864463,-1.3859202,-0.6873934,-1.1764921,-0.95989555,-1.1144916,-0.93123597,3.0169208,2.7103589,2.5698624,1.6166543,1.5224888,0.9790311,2.1084714,2.9450622,3.2612739,2.0928988,7.1976156,6.017705,6.4278007,3.9173472,3.9926143,2.8157284,4.7726417,7.335071,7.6277776,4.354875,0.97452354,0.97452354,0.009374681,0.97452354,0.006229466,0.009048463,0.00082387315
stable_shrubs_correct_highconf_33,stable_shrubs,stable_shrubs,correct_highconf,11926,AZ71,212000002449,-3.5701146,-4.9915147,-6.3017087,-4.402718,-3.922024,-3.3812048,-5.360315,-6.37706,-5.479933,-3.3116972,-3.2043986,-3.547616,-5.3477345,-4.1895766,-3.0760865,-2.6784117,-5.634294,-5.5762677,-5.0179605,-2.594141,-1.9698566,-3.0060415,-3.5947201,-3.4926548,-2.8069582,-2.405724,-3.3088677,-3.3522058,-3.2452204,-3.5319118,-0.5027472,-0.6832704,-1.5113505,-1.0664526,-0.9937894,-0.61354166,-1.2261571,-0.64538467,-0.869351,-0.9057055,2.3564203,2.8342597,3.5465634,1.276359,2.6291418,1.4868133,2.430148,2.541168,3.201432,1.8264173,5.377033,7.405713,8.53846,3.0587907,6.323297,4.210317,4.373111,6.8263383,6.672303,3.0480692,0.9738322,0.9738322,0.02080852,0.9738322,0.00032908673,0.0042359126,0.0007942908
stable_shrubs_correct_highconf_34,stable_shrubs,stable_shrubs,correct_highconf,139809,AZ71,212000002449,-3.852824,-4.347665,-5.3226266,-4.676537,-3.5083733,-3.0092616,-5.0269346,-5.429283,-5.768495,-4.033012,-3.151984,-3.5339117,-4.676836,-4.4240084,-2.8479362,-2.486431,-5.447629,-5.05012,-5.2907944,-3.3256047,-1.6879096,-2.8020544,-3.215256,-3.8260653,-2.6908066,-2.0299597,-3.086632,-2.9757965,-3.277299,-3.1420152,-0.4108838,-0.7747306,-1.3216401,-1.0782732,-1.0898975,-0.54769796,-1.2857549,-0.961171,-0.9055956,-0.8475254,2.9262502,2.1902268,2.8061502,1.6420494,1.8305694,1.0344322,2.2817984,2.8255033,3.2974045,1.9396497,6.415507,5.5872536,6.4278007,3.535571,4.375802,2.993776,4.6112776,6.688636,7.062527,3.7677815,0.97087586,0.97087586,0.014206924,0.97087586,0.006851496,0.0068065333,0.0012592634
stable_shrubs_correct_highconf_35,stable_shrubs,stable_shrubs,correct_highconf,24177,AZ71,212000002450,-3.6104941,-4.485179,-6.3151274,-4.1158943,-4.32782,-3.4521172,-5.514766,-5.8646264,-6.3376,-4.1886225,-3.417107,-3.491562,-5.4005947,-4.021696,-3.0324848,-2.862442,-5.789161,-5.319011,-5.6298566,-3.2030005,-1.751457,-2.6322062,-3.4301326,-3.805545,-2.6630106,-2.483731,-2.920022,-3.0279667,-3.5165942,-3.2993922,-0.63667434,-0.6351078,-1.2833418,-0.94318044,-0.91471004,-0.46850753,-0.9665572,-0.71808183,-0.81424946,-0.8310779,2.688414,2.9594185,3.5814695,1.5995126,2.5107832,1.6277008,2.5047011,3.1761324,3.6361313,2.0579212,5.4681273,7.1382265,7.6669064,3.3074436,5.7256527,4.2088985,4.6112776,8.553735,7.8831444,3.906011,0.9699027,0.9699027,0.01367911,0.9699027,0.00018961432,0.015206761,0.0010218361
stable_shrubs_correct_highconf_36,stable_shrubs,stable_shrubs,correct_highconf,4748,BP69,196000002516,-4.162024,-4.6432385,-6.0017543,-5.2182283,-4.6551433,-5.3557644,-6.5441704,-6.0049744,-6.4712496,-5.116813,-3.2988875,-3.3913982,-4.729085,-4.276861,-3.5536115,-4.229934,-5.657542,-5.133677,-5.5165076,-3.801054,-2.1083224,-2.795409,-3.3999143,-3.0562112,-2.9512374,-3.115701,-3.0914538,-3.028164,-3.697826,-3.4076488,-0.25519952,-0.9810026,-1.1677787,-0.8421021,-1.0619049,-0.9169567,-0.8532675,-0.6688518,-0.99890083,-1.1580646,2.9952993,2.4958909,2.84307,2.1331286,2.9532354,2.811303,3.0095441,3.4941895,3.4648862,2.3854654,6.4103017,6.1379614,7.6177354,5.8637605,6.682656,7.2945857,7.709775,8.24773,8.4362,5.595881,0.9628448,0.9628448,0.03375481,0.9628448,0.00017359259,0.0031243553,0.00010248324
stable_shrubs_correct_highconf_37,stable_shrubs,stable_shrubs,correct_highconf,117917,BP69,198000002516,-3.5291257,-4.6385126,-4.807559,-5.075241,-4.3758965,-4.4846315,-6.7983766,-4.998104,-5.001523,-4.983443,-3.3334699,-3.347397,-3.7605972,-4.072139,-3.316498,-3.7721488,-6.5237603,-4.1551833,-4.672376,-3.8480134,-2.4757068,-3.45608,-3.3023107,-3.5129304,-2.787891,-3.0103247,-4.27413,-2.996346,-3.4502888,-3.8508773,-0.7771287,-0.70273,-1.000112,-1.3511124,-1.0159502,-0.9556622,-1.0325981,-0.8213883,-0.9717174,-0.8497348,3.0291264,2.382053,2.240939,1.4830122,2.5114794,2.261328,2.1304212,2.9565582,2.5194623,2.191903,6.512457,6.071652,5.5697694,3.4651976,6.2807918,5.9255333,4.280792,6.96251,5.6436625,4.616032,0.953457,0.953457,0.00029927967,0.953457,0.00014038318,0.045731228,0.00037215385
stable_shrubs_correct_highconf_38,stable_shrubs,stable_shrubs,correct_highconf,97394,BP69,197000002516,-3.5291257,-4.6385126,-4.807559,-5.075241,-4.3758965,-4.4846315,-6.7983766,-4.998104,-5.001523,-4.983443,-3.3334699,-3.347397,-3.7605972,-4.072139,-3.316498,-3.7721488,-6.5237603,-4.1551833,-4.672376,-3.8480134,-2.4757068,-3.45608,-3.3023107,-3.5129304,-2.787891,-3.0103247,-4.27413,-2.996346,-3.4502888,-3.8508773,-0.7771287,-0.70273,-1.000112,-1.3511124,-1.0159502,-0.9556622,-1.0325981,-0.8213883,-0.9717174,-0.8497348,3.0291264,2.382053,2.240939,1.4830122,2.5114794,2.261328,2.1304212,2.9565582,2.5194623,2.191903,6.512457,6.071652,5.5697694,3.4651976,6.2807918,5.9255333,4.280792,6.96251,5.6436625,4.616032,0.953457,0.953457,0.00029927967,0.953457,0.00014038318,0.045731228,0.00037215385
stable_shrubs_correct_highconf_39,stable_shrubs,stable_shrubs,correct_highconf,14734,BP69,196000002516,-2.9259336,-4.2688665,-4.9078493,-3.988685,-3.5911973,-4.2781696,-5.8174095,-5.081441,-5.017202,-3.9079113,-2.6306105,-3.019765,-3.9785368,-3.7540703,-2.9128332,-3.3815243,-5.67212,-4.187745,-4.287596,-2.7985976,-1.1790957,-2.7066817,-2.9777389,-2.8186178,-2.5328126,-2.736839,-3.5918932,-2.2795928,-3.0149038,-2.9988792,-0.27985758,-1.0243003,-1.1653293,-0.90627116,-0.8948819,-1.1514138,-0.9998461,-0.659669,-0.84975934,-0.8477709,2.3550253,2.2241893,1.7358065,1.5379293,1.8124675,1.6658579,2.3911684,2.3947852,2.640275,1.4016476,5.71278,5.3096523,4.478176,3.5742764,4.550329,4.1592436,5.9122744,5.587019,6.0884027,3.4571474,0.94357497,0.94357497,0.023668226,0.94357497,0.0040009944,0.025922792,0.002832958
stable_shrubs_true_misclassified_40,stable_shrubs,stable_trees,true_misclassified,46589,GL119,346000003062,1.1173908,1.059475,0.7030587,0.98819906,0.63367194,0.69449323,0.586849,0.94187284,0.8862645,1.6843505,0.9733392,0.9944582,0.7153656,0.8818432,0.8927644,0.9051266,0.42688316,1.2669492,1.085172,1.6922256,0.6532933,0.93317765,0.3322602,0.6671048,0.52255595,0.6027609,0.25846383,0.5157884,0.6738127,1.3894106,0.21427082,0.40792808,0.22677107,0.09968745,0.115187325,0.078262426,-0.14292504,0.12265455,0.14133352,0.751322,-0.6789527,-0.55634767,-0.61263955,-0.62827873,-0.7496482,-0.5854076,-0.60761386,-0.6125778,-0.71161336,-0.85232943,-0.78093445,-0.8436629,-0.65894955,-0.83286285,-0.9514724,-0.85872215,-0.6803721,-0.8941614,-0.89688754,-1.0590339,0.005480939,0.9405818,0.04618007,0.005480939,0.9405818,0.0005238099,0.0072333426
stable_shrubs_true_misclassified_41,stable_shrubs,stable_trees,true_misclassified,94225,EG53,98000002795,0.81898075,1.421628,1.111526,1.2028154,1.3449793,1.1592411,0.9302366,0.8797466,1.0212303,1.5027541,1.0063194,1.5561901,1.1940925,1.3248008,1.4998043,1.4435922,1.0171705,1.2637097,1.0431454,1.6339469,0.6310907,1.2658005,0.65802455,0.9804271,1.3058348,1.0342997,0.8181585,0.7469624,0.6163754,1.1594185,0.021115929,0.49671263,0.17511283,0.2014895,0.61858904,0.26266938,0.0721106,0.14178538,-0.014420147,0.3835846,-0.75218666,-0.9148426,-0.81838447,-0.87016773,-0.8767097,-0.87195235,-0.6768689,-0.74056697,-0.89038575,-0.9199132,-1.0418543,-1.1656584,-1.1064044,-0.9478062,-1.1253558,-0.99208057,-0.9045749,-0.93700206,-1.1716222,-1.2181765,0.007843392,0.9560258,0.0312719,0.007843392,0.9560258,0.0010558383,0.0038031067
stable_shrubs_true_misclassified_42,stable_shrubs,stable_trees,true_misclassified,128380,EG53,99000002795,0.81898075,1.421628,1.111526,1.2028154,1.3449793,1.1592411,0.9302366,0.8797466,1.0212303,1.5027541,1.0063194,1.5561901,1.1940925,1.3248008,1.4998043,1.4435922,1.0171705,1.2637097,1.0431454,1.6339469,0.6310907,1.2658005,0.65802455,0.9804271,1.3058348,1.0342997,0.8181585,0.7469624,0.6163754,1.1594185,0.021115929,0.49671263,0.17511283,0.2014895,0.61858904,0.26266938,0.0721106,0.14178538,-0.014420147,0.3835846,-0.75218666,-0.9148426,-0.81838447,-0.87016773,-0.8767097,-0.87195235,-0.6768689,-0.74056697,-0.89038575,-0.9199132,-1.0418543,-1.1656584,-1.1064044,-0.9478062,-1.1253558,-0.99208057,-0.9045749,-0.93700206,-1.1716222,-1.2181765,0.007843392,0.9560258,0.0312719,0.007843392,0.9560258,0.0010558383,0.0038031067
stable_shrubs_true_misclassified_43,stable_shrubs,stable_trees,true_misclassified,94165,Y86,288000002346,-1.6230861,-1.6365849,-1.718853,-2.3596308,-2.0083523,-2.029097,-1.8510997,-2.2214313,-1.8719592,-1.8952868,-0.9198774,-0.80629826,-0.7553571,-1.2929194,-1.3964039,-1.1500326,-0.56462765,-0.77328855,-0.9407546,-0.9562253,-2.153127,-2.3991473,-2.632591,-2.9736187,-2.7513282,-2.6734095,-2.47046,-2.5981927,-2.4870768,-2.8056343,-2.4212418,-2.6358006,-2.4378588,-2.8957534,-2.7200046,-2.6658196,-2.4983842,-2.4661298,-2.5593762,-2.802327,-2.0292473,-2.1286938,-2.3193493,-2.1697655,-2.2423592,-2.3560412,-2.5089114,-2.4324002,-2.4970791,-2.0291164,-1.5734539,-1.7040031,-1.8335185,-1.931862,-1.8608185,-1.9099839,-2.2490153,-1.7984054,-2.0560813,-1.4813739,0.008278427,0.9830837,6.1488594e-05,0.008278427,0.9830837,0.00486693,0.003709535
stable_shrubs_true_misclassified_44,stable_shrubs,stable_trees,true_misclassified,122835,Y86,287000002346,-1.6230861,-1.6365849,-1.718853,-2.3596308,-2.0083523,-2.029097,-1.8510997,-2.2214313,-1.8719592,-1.8952868,-0.9198774,-0.80629826,-0.7553571,-1.2929194,-1.3964039,-1.1500326,-0.56462765,-0.77328855,-0.9407546,-0.9562253,-2.153127,-2.3991473,-2.632591,-2.9736187,-2.7513282,-2.6734095,-2.47046,-2.5981927,-2.4870768,-2.8056343,-2.4212418,-2.6358006,-2.4378588,-2.8957534,-2.7200046,-2.6658196,-2.4983842,-2.4661298,-2.5593762,-2.802327,-2.0292473,-2.1286938,-2.3193493,-2.1697655,-2.2423592,-2.3560412,-2.5089114,-2.4324002,-2.4970791,-2.0291164,-1.5734539,-1.7040031,-1.8335185,-1.931862,-1.8608185,-1.9099839,-2.2490153,-1.7984054,-2.0560813,-1.4813739,0.008278427,0.9830837,6.1488594e-05,0.008278427,0.9830837,0.00486693,0.003709535
stable_shrubs_true_misclassified_45,stable_shrubs,stable_trees,true_misclassified,88991,EG53,98000002795,0.39933437,1.4147996,0.9936672,1.3776646,1.4318935,1.2377523,1.3242029,1.1495376,0.96018493,1.415871,0.5649629,1.5169021,1.1280146,1.4054415,1.5335711,1.4709088,1.0342832,1.1713974,1.0918518,1.593278,0.36320612,1.2373515,0.5583279,1.0162916,1.1696827,1.0499064,0.74072254,0.6659794,0.62520444,1.2484859,-0.19307084,0.4288472,0.17511283,0.37928122,0.6846051,0.26289183,0.15909131,0.05148785,-0.048705544,0.461649,-0.853668,-0.96169853,-0.79119796,-0.8784212,-0.8742729,-0.8752544,-0.6927635,-0.74056697,-0.86592215,-0.9744544,-0.92993855,-1.1223885,-1.1150093,-0.9196568,-1.1401682,-1.1183455,-0.9216422,-1.0242134,-1.1752088,-1.1957333,0.008444611,0.8562932,0.12753554,0.008444611,0.8562932,0.0011086335,0.0066179177
stable_shrubs_true_misclassified_46,stable_shrubs,stable_trees,true_misclassified,49152,GV49,51000003071,0.7786062,1.3348981,0.7991393,0.7827115,0.7888498,1.1124274,-0.29682013,0.21028008,0.099538654,0.4343285,0.9436402,1.5183387,1.1744076,1.1216481,0.997199,1.209038,0.11347503,0.8488104,0.35773194,0.7265076,0.34390134,0.87725866,0.5183761,0.46318308,0.5908807,0.7086173,-0.56772965,-0.01839826,-0.15829541,-0.050237983,-0.26172665,0.23644014,-0.1372859,-0.2045125,0.04427254,0.0017413277,-0.944812,-0.49284813,-0.78878033,-0.8021106,-0.8822641,-1.1893743,-1.0066763,-1.2885531,-0.9884541,-0.9801863,-1.0958053,-1.0938785,-1.0766854,-1.2821382,-0.9520614,-1.2836671,-1.1438972,-1.3571453,-1.232262,-1.1197642,-1.2606616,-1.0747042,-1.1278656,-1.264083,0.009855706,0.9447197,0.037815265,0.009855706,0.9447197,0.0012190111,0.006390354
stable_shrubs_true_misclassified_47,stable_shrubs,shrubs_to_trees,true_misclassified,83507,ES33,11000002834,-0.19965829,0.5533018,0.5162739,0.28349227,0.6679106,0.17069784,0.024963219,0.23892663,0.39711428,0.9852028,-0.09174475,0.63215536,0.7753507,0.36930153,0.92981106,0.60368246,-0.0004986773,0.20800045,0.24648473,1.0738513,-0.11769747,0.4180949,0.3592163,0.042849805,0.41588154,0.18444718,-0.017955393,0.21889807,0.2662944,0.86982286,-0.42442158,0.20262904,0.048193887,-0.3326094,0.0032166068,0.00085154746,-0.43473995,-0.2887859,-0.28821352,0.2868633,-0.16143277,-0.24062057,-0.3541997,-0.47749493,-0.88367194,-0.8723192,-0.709415,-0.49608463,-0.372134,-0.7954168,-0.14848049,-0.36263666,-0.46472466,-0.3654656,-0.9212038,-0.8473725,-0.62761855,-0.6264072,-0.41341195,-0.9039719,0.010513092,0.9568566,0.9568566,0.010513092,0.030168762,0.00025877095,0.0022025737
stable_shrubs_true_misclassified_48,stable_shrubs,stable_trees,true_misclassified,131342,EN40,42000002818,1.0016007,1.0851321,0.6034763,0.8678478,0.7555765,0.6697739,-0.1230458,0.4317652,0.23275577,0.91262186,1.60639,1.2909118,0.82929134,1.4156294,1.0134907,0.9942397,0.5862432,0.9172447,0.79654735,1.29131,0.35115346,0.85505843,0.16797799,0.53235537,0.3922258,0.046597563,0.111002706,0.016879415,-0.1247991,0.34218222,-0.23634334,0.08100639,-0.37130663,-0.043366134,-0.18573399,-0.28899437,-0.6766215,-0.58289057,-0.72951555,-0.08971154,-1.014434,-1.1060399,-1.0335273,-1.2866485,-1.2467544,-1.1676694,-1.0541766,-1.231831,-1.2377688,-1.2210758,-0.72107255,-1.189822,-1.0031456,-1.187076,-1.387469,-1.2971025,-1.2529037,-1.2613671,-1.3115002,-1.31305,0.01277836,0.95923984,0.018961567,0.01277836,0.95923984,0.0016382566,0.0073819268
stable_shrubs_true_misclassified_49,stable_shrubs,stable_trees,true_misclassified,136898,EN40,41000002818,1.0016007,1.0851321,0.6034763,0.8678478,0.7555765,0.6697739,-0.1230458,0.4317652,0.23275577,0.91262186,1.60639,1.2909118,0.82929134,1.4156294,1.0134907,0.9942397,0.5862432,0.9172447,0.79654735,1.29131,0.35115346,0.85505843,0.16797799,0.53235537,0.3922258,0.046597563,0.111002706,0.016879415,-0.1247991,0.34218222,-0.23634334,0.08100639,-0.37130663,-0.043366134,-0.18573399,-0.28899437,-0.6766215,-0.58289057,-0.72951555,-0.08971154,-1.014434,-1.1060399,-1.0335273,-1.2866485,-1.2467544,-1.1676694,-1.0541766,-1.231831,-1.2377688,-1.2210758,-0.72107255,-1.189822,-1.0031456,-1.187076,-1.387469,-1.2971025,-1.2529037,-1.2613671,-1.3115002,-1.31305,0.01277836,0.95923984,0.018961567,0.01277836,0.95923984,0.0016382566,0.0073819268
stable_wetland_false_positive_50,stable_wetland,stable_shrubs,false_positive,62203,BJ70,205000002491,-5.3190904,-4.0960555,-4.3989124,-4.7795367,-3.4123857,-4.7430243,-4.7752433,-5.5863166,-3.584256,-3.931758,-4.7357883,-2.930761,-3.5946875,-5.027106,-3.0621095,-3.7101786,-4.6953654,-4.322651,-3.2544417,-3.209265,-2.4892402,-2.4522521,-2.9086921,-3.2212095,-2.7122648,-2.4474847,-3.13066,-2.9249666,-2.3418393,-3.371794,-0.85883874,-0.8725152,-1.2877951,-1.5588174,-0.6340834,-0.96900886,-1.3117955,-0.48213488,-0.52282363,-0.9113517,2.9000952,1.9789034,2.3973453,1.1112905,1.7087296,2.7250826,1.6933194,3.253156,1.8171692,1.0832926,7.4377136,5.0623956,6.121712,3.4399805,3.7163327,6.826412,3.531381,8.085547,4.170281,2.7088711,0.01533588,0.98103964,0.0019633109,0.98103964,0.0012623477,0.01533588,0.00039876084
stable_wetland_false_positive_51,stable_wetland,stable_shrubs,false_positive,42683,BJ70,204000002491,-5.3190904,-4.0960555,-4.3989124,-4.7795367,-3.4123857,-4.7430243,-4.7752433,-5.5863166,-3.584256,-3.931758,-4.7357883,-2.930761,-3.5946875,-5.027106,-3.0621095,-3.7101786,-4.6953654,-4.322651,-3.2544417,-3.209265,-2.4892402,-2.4522521,-2.9086921,-3.2212095,-2.7122648,-2.4474847,-3.13066,-2.9249666,-2.3418393,-3.371794,-0.85883874,-0.8725152,-1.2877951,-1.5588174,-0.6340834,-0.96900886,-1.3117955,-0.48213488,-0.52282363,-0.9113517,2.9000952,1.9789034,2.3973453,1.1112905,1.7087296,2.7250826,1.6933194,3.253156,1.8171692,1.0832926,7.4377136,5.0623956,6.121712,3.4399805,3.7163327,6.826412,3.531381,8.085547,4.170281,2.7088711,0.01533588,0.98103964,0.0019633109,0.98103964,0.0012623477,0.01533588,0.00039876084
stable_wetland_false_positive_52,stable_wetland,stable_shrubs,false_positive,59187,DE78,215000002689,-4.1258683,-4.397018,-4.799403,-6.2878637,-3.159878,-4.305468,-4.7421427,-6.7295656,-4.8424335,-3.9939895,-3.6698985,-3.3179426,-3.9737177,-5.7403917,-2.517069,-3.3809404,-5.0220485,-5.646036,-5.6092935,-3.538101,-2.0581434,-2.683808,-2.4396367,-3.8704274,-2.6961725,-1.8636152,-2.8806808,-3.2291086,-2.6307158,-2.8405714,-0.24818888,-0.2566181,-0.0070269885,-0.98612064,-0.6305843,0.14432861,-0.69541365,-0.12553613,-0.4542528,-1.4055141,3.5382767,2.9355187,4.080225,3.4939923,2.0272534,3.8158605,2.8835225,4.4456778,3.601506,2.144476,6.474067,5.851369,8.199181,7.4442315,4.1484656,9.51699,6.564712,10.952812,6.8989773,3.376556,0.020044515,0.97819614,0.0013793071,0.97819614,7.702591e-05,0.020044515,0.00030290228
stable_wetland_false_positive_53,stable_wetland,stable_shrubs,false_positive,123050,DE78,215000002689,-4.1258683,-4.397018,-4.799403,-6.2878637,-3.159878,-4.305468,-4.7421427,-6.7295656,-4.8424335,-3.9939895,-3.6698985,-3.3179426,-3.9737177,-5.7403917,-2.517069,-3.3809404,-5.0220485,-5.646036,-5.6092935,-3.538101,-2.0581434,-2.683808,-2.4396367,-3.8704274,-2.6961725,-1.8636152,-2.8806808,-3.2291086,-2.6307158,-2.8405714,-0.24818888,-0.2566181,-0.0070269885,-0.98612064,-0.6305843,0.14432861,-0.69541365,-0.12553613,-0.4542528,-1.4055141,3.5382767,2.9355187,4.080225,3.4939923,2.0272534,3.8158605,2.8835225,4.4456778,3.601506,2.144476,6.474067,5.851369,8.199181,7.4442315,4.1484656,9.51699,6.564712,10.952812,6.8989773,3.376556,0.020044515,0.97819614,0.0013793071,0.97819614,7.702591e-05,0.020044515,0.00030290228
